"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CRI","HOUSECOST","RENT","IDX2015","Q","2013-Q1",92.1638100752251,
"CRI","HOUSECOST","RENT","IDX2015","Q","2013-Q2",93.3786273786689,
"CRI","HOUSECOST","RENT","IDX2015","Q","2013-Q3",94.4218314653132,
"CRI","HOUSECOST","RENT","IDX2015","Q","2013-Q4",95.3922053934098,
"CRI","HOUSECOST","RENT","IDX2015","Q","2014-Q1",96.117420640944,
"CRI","HOUSECOST","RENT","IDX2015","Q","2014-Q2",96.6549884379412,
"CRI","HOUSECOST","RENT","IDX2015","Q","2014-Q3",97.485391133832,
"CRI","HOUSECOST","RENT","IDX2015","Q","2014-Q4",98.2818817928387,
"CRI","HOUSECOST","RENT","IDX2015","Q","2015-Q1",98.8824959835132,
"CRI","HOUSECOST","RENT","IDX2015","Q","2015-Q2",99.6034868506922,
"CRI","HOUSECOST","RENT","IDX2015","Q","2015-Q3",100.317460768614,
"CRI","HOUSECOST","RENT","IDX2015","Q","2015-Q4",101.196556397181,
"CRI","HOUSECOST","RENT","IDX2015","Q","2016-Q1",101.795482856888,
"CRI","HOUSECOST","RENT","IDX2015","Q","2016-Q2",102.271671601158,
"CRI","HOUSECOST","RENT","IDX2015","Q","2016-Q3",102.944196894376,
"CRI","HOUSECOST","RENT","IDX2015","Q","2016-Q4",103.410076823828,
"CRI","HOUSECOST","RENT","IDX2015","Q","2017-Q1",104.13623539892,
"CRI","HOUSECOST","RENT","IDX2015","Q","2017-Q2",104.883498734989,
"CRI","HOUSECOST","RENT","IDX2015","Q","2017-Q3",105.430475935245,
"CRI","HOUSECOST","RENT","IDX2015","Q","2017-Q4",105.943916361874,
"CRI","HOUSECOST","RENT","IDX2015","Q","2018-Q1",106.507382147313,
"CRI","HOUSECOST","RENT","IDX2015","Q","2018-Q2",106.941667809892,
"CRI","HOUSECOST","RENT","IDX2015","Q","2018-Q3",107.14831997533,
"CRI","HOUSECOST","RENT","IDX2015","Q","2018-Q4",107.569555138253,
"CRI","HOUSECOST","RENT","IDX2015","Q","2019-Q1",107.590106714936,
"CRI","HOUSECOST","RENT","IDX2015","Q","2019-Q2",107.825704209383,
"CRI","HOUSECOST","RENT","IDX2015","Q","2019-Q3",108.335846860461,
"CRI","HOUSECOST","RENT","IDX2015","Q","2019-Q4",108.747866527804,
"CRI","HOUSECOST","RENT","IDX2015","Q","2020-Q1",108.910125196156,
"CRI","HOUSECOST","RENT","IDX2015","Q","2020-Q2",109.225486426272,
"CRI","HOUSECOST","RENT","IDX2015","Q","2020-Q3",109.415468326053,
"CRI","HOUSECOST","RENT","IDX2015","Q","2020-Q4",109.580043553573,
"CRI","HOUSECOST","RENT","IDX2015","Q","2021-Q1",109.790578104101,
"CRI","HOUSECOST","RENT","IDX2015","Q","2021-Q2",110.067519568191,
"CRI","HOUSECOST","RENT","IDX2015","Q","2021-Q3",110.665891498942,
"CRI","HOUSECOST","RENT","IDX2015","Q","2021-Q4",111.490067115404,
"CRI","HOUSECOST","RENT","IDX2015","Q","2022-Q1",112.454629463306,
"CRI","HOUSECOST","RENT","IDX2015","Q","2022-Q2",113.053764343695,
"CRI","HOUSECOST","RENT","IDX2015","Q","2022-Q3",114.30802694674,
"CRI","HOUSECOST","RENT","IDX2015","Q","2022-Q4",116.014629138213,
"CRI","HOUSECOST","RENT","IDX2015","Q","2023-Q1",118.116025097891,
"CRI","HOUSECOST","RENT","IDX2015","Q","2023-Q2",120.104627431026,
"CRI","HOUSECOST","RENT","IDX2015","Q","2023-Q3",120.925777851409,
"CRI","HOUSECOST","RENT","IDX2015","Q","2023-Q4",121.32742443662,
"COL","HOUSECOST","PRICEINCOME","IDX2015","A","2000",90.1477002835803,
"COL","HOUSECOST","PRICEINCOME","IDX2015","A","2001",88.2900779766193,
"COL","HOUSECOST","PRICEINCOME","IDX2015","A","2002",83.1946947626137,
"COL","HOUSECOST","PRICEINCOME","IDX2015","A","2003",79.5728466081547,
"COL","HOUSECOST","PRICEINCOME","IDX2015","A","2004",77.0788865693437,
"COL","HOUSECOST","PRICEINCOME","IDX2015","A","2005",77.5093265738355,
"COL","HOUSECOST","PRICEINCOME","IDX2015","A","2006",78.0602246594098,
"COL","HOUSECOST","PRICEINCOME","IDX2015","A","2007",81.9381458412299,
"COL","HOUSECOST","PRICEINCOME","IDX2015","A","2008",88.9460530021953,
"COL","HOUSECOST","PRICEINCOME","IDX2015","A","2009",92.3013929596604,
"COL","HOUSECOST","PRICEINCOME","IDX2015","A","2010",94.1131294164058,
"COL","HOUSECOST","PRICEINCOME","IDX2015","A","2011",92.9484895818776,
"COL","HOUSECOST","PRICEINCOME","IDX2015","A","2012",94.6703321722594,
"COL","HOUSECOST","PRICEINCOME","IDX2015","A","2013",97.4441956085886,
"COL","HOUSECOST","PRICEINCOME","IDX2015","A","2014",99.8129497660761,
"COL","HOUSECOST","PRICEINCOME","IDX2015","A","2015",100,
"COL","HOUSECOST","PRICEINCOME","IDX2015","A","2016",104.607682602953,
"COL","HOUSECOST","PRICEINCOME","IDX2015","A","2017",105.119340138163,
"COL","HOUSECOST","PRICEINCOME","IDX2015","A","2018",105.682874303443,
"COL","HOUSECOST","PRICEINCOME","IDX2015","A","2019",106.94726004057,
"COL","HOUSECOST","PRICEINCOME","IDX2015","A","2020",111.869117493461,
"COL","HOUSECOST","PRICEINCOME","IDX2015","A","2021",105.001172569941,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q1",91.859058878135,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q2",91.894996901518,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q3",90.082798172803,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q4",86.7539471818652,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q1",91.1455393096235,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q2",87.2981881427185,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q3",86.9154703129634,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q4",87.8011141411719,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q1",83.6286902656047,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q2",83.9083598749862,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q3",83.5954142671464,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q4",81.6463146427177,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q1",80.4832148875468,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q2",80.3986563337368,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q3",78.5028681058826,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q4",78.9066471054528,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q1",77.5121861771512,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q2",76.1806138783047,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q3",76.120637363674,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q4",78.5021088582447,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q1",76.4684689124533,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q2",77.511274061074,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q3",78.4401213334033,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q4",77.6174419884113,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q1",77.586220918393,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q2",77.6940286404005,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q3",79.0192685558109,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q4",77.9413805230346,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q1",80.5160702394287,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q2",81.6188501153294,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q3",81.9116164630752,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q4",83.7060465470863,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q1",86.9847489691715,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q2",88.9505991471446,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q3",89.5617321640346,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q4",90.2871317284303,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q1",90.9264630661859,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q2",91.5006833663567,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q3",93.1043955599604,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q4",93.6740298461386,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q1",94.0892395649893,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q2",94.0297199713863,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q3",93.1875504716487,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q4",95.1460076575988,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q1",91.6917045731146,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q2",92.7179861722204,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q3",93.7134429854745,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q4",93.6708245967008,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q1",93.9914333182063,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q2",94.5854212482317,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q3",94.2081465111286,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q4",95.8963276114712,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q1",95.8700285893229,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q2",96.8513550994889,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q3",98.1503670706921,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q4",98.9050316748504,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q1",100.748832419963,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q2",99.5138248517243,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q3",99.9730133082789,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q4",99.016128484338,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q1",99.028308596558,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q2",100.132947402913,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q3",100.347887060333,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q4",100.490856940196,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q1",103.882135993617,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q2",104.439220654115,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q3",105.074452759095,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q4",105.034921004986,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q1",103.355305772333,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q2",104.746600319266,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q3",105.724797992258,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q4",106.650656468795,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q1",105.530281971848,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q2",107.269681044337,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q3",105.281682040383,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q4",104.649852157201,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q1",104.840362215788,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q2",105.137667157238,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q3",107.948234903929,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q4",109.862775885325,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q1",113.724820658325,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q2",110.355216900004,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q3",112.089037754713,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q4",111.307394660804,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q1",106.86828354168,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q2",105.465683332443,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q3",103.656056958785,
"COL","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q4",104.014666446857,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2005",80.0850000038445,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2006",91.8575,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2007",118.42,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2008",147.9725,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2009",117.785,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2010",105.8075,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2011",99.9750000000001,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2012",98.0725,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2013",95.915,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2014",97.29,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2016",107.02,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2017",116.295,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2018",123.955,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2019",131.4175,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2020",137.4125,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2021",149.3325,
"BGR","HOUSECOST","NOMINAL","IDX2015","A","2022",169.917500002682,
"BGR","HOUSECOST","PRICEINCOME","IDX2015","A","2005",159.211237280921,
"BGR","HOUSECOST","PRICEINCOME","IDX2015","A","2006",160.188132027925,
"BGR","HOUSECOST","PRICEINCOME","IDX2015","A","2007",179.757200896217,
"BGR","HOUSECOST","PRICEINCOME","IDX2015","A","2008",184.036777785073,
"BGR","HOUSECOST","PRICEINCOME","IDX2015","A","2009",140.973030589986,
"BGR","HOUSECOST","PRICEINCOME","IDX2015","A","2010",124.07929530416,
"BGR","HOUSECOST","PRICEINCOME","IDX2015","A","2011",108.892405016367,
"BGR","HOUSECOST","PRICEINCOME","IDX2015","A","2012",105.678123007934,
"BGR","HOUSECOST","PRICEINCOME","IDX2015","A","2013",101.493745695308,
"BGR","HOUSECOST","PRICEINCOME","IDX2015","A","2014",101.846177871635,
"BGR","HOUSECOST","PRICEINCOME","IDX2015","A","2015",100,
"BGR","HOUSECOST","PRICEINCOME","IDX2015","A","2016",101.481993736186,
"BGR","HOUSECOST","PRICEINCOME","IDX2015","A","2017",102.033364565076,
"BGR","HOUSECOST","PRICEINCOME","IDX2015","A","2018",98.896246955179,
"BGR","HOUSECOST","PRICEINCOME","IDX2015","A","2019",96.2666450779721,
"BGR","HOUSECOST","PRICEINCOME","IDX2015","A","2020",94.483497705311,
"BGR","HOUSECOST","PRICEINCOME","IDX2015","A","2021",90.570829385384,
"BGR","HOUSECOST","PRICEINCOME","IDX2015","A","2022",82.8212245906807,
"BGR","HOUSECOST","REAL","IDX2015","A","2005",105.798036626683,
"BGR","HOUSECOST","REAL","IDX2015","A","2006",118.740411111916,
"BGR","HOUSECOST","REAL","IDX2015","A","2007",140.568915724767,
"BGR","HOUSECOST","REAL","IDX2015","A","2008",165.391873894107,
"BGR","HOUSECOST","REAL","IDX2015","A","2009",130.836368576164,
"BGR","HOUSECOST","REAL","IDX2015","A","2010",115.474414255754,
"BGR","HOUSECOST","REAL","IDX2015","A","2011",105.200594572403,
"BGR","HOUSECOST","REAL","IDX2015","A","2012",100.309319843691,
"BGR","HOUSECOST","REAL","IDX2015","A","2013",99.5226532513357,
"BGR","HOUSECOST","REAL","IDX2015","A","2014",99.6039009273847,
"BGR","HOUSECOST","REAL","IDX2015","A","2015",100,
"BGR","HOUSECOST","REAL","IDX2015","A","2016",105.242713844785,
"BGR","HOUSECOST","REAL","IDX2015","A","2017",109.357442564703,
"BGR","HOUSECOST","REAL","IDX2015","A","2018",113.782771620425,
"BGR","HOUSECOST","REAL","IDX2015","A","2019",118.279605505888,
"BGR","HOUSECOST","REAL","IDX2015","A","2020",124.704510711774,
"BGR","HOUSECOST","REAL","IDX2015","A","2021",127.533582872521,
"BGR","HOUSECOST","REAL","IDX2015","A","2022",125.326741582352,
"ROU","HOUSECOST","NOMINAL","IDX2015","A","2009",129.277499996736,
"ROU","HOUSECOST","NOMINAL","IDX2015","A","2010",119.5425,
"ROU","HOUSECOST","NOMINAL","IDX2015","A","2011",104.8275,
"ROU","HOUSECOST","NOMINAL","IDX2015","A","2012",99.5100000000001,
"ROU","HOUSECOST","NOMINAL","IDX2015","A","2013",99.2600000000001,
"ROU","HOUSECOST","NOMINAL","IDX2015","A","2014",97.2200000000001,
"ROU","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"ROU","HOUSECOST","NOMINAL","IDX2015","A","2016",105.95,
"ROU","HOUSECOST","NOMINAL","IDX2015","A","2017",112.355,
"ROU","HOUSECOST","NOMINAL","IDX2015","A","2018",118.6175,
"ROU","HOUSECOST","NOMINAL","IDX2015","A","2019",122.69,
"ROU","HOUSECOST","NOMINAL","IDX2015","A","2020",128.435,
"ROU","HOUSECOST","NOMINAL","IDX2015","A","2021",134.0875,
"ROU","HOUSECOST","NOMINAL","IDX2015","A","2022",143.697499999861,
"ROU","HOUSECOST","PRICEINCOME","IDX2015","A","2009",173.606882939841,
"ROU","HOUSECOST","PRICEINCOME","IDX2015","A","2010",152.976296343036,
"ROU","HOUSECOST","PRICEINCOME","IDX2015","A","2011",131.653215669679,
"ROU","HOUSECOST","PRICEINCOME","IDX2015","A","2012",119.957257011962,
"ROU","HOUSECOST","PRICEINCOME","IDX2015","A","2013",111.857890595214,
"ROU","HOUSECOST","PRICEINCOME","IDX2015","A","2014",105.870578233324,
"ROU","HOUSECOST","PRICEINCOME","IDX2015","A","2015",100,
"ROU","HOUSECOST","PRICEINCOME","IDX2015","A","2016",96.777665220655,
"ROU","HOUSECOST","PRICEINCOME","IDX2015","A","2017",89.1828570456582,
"ROU","HOUSECOST","PRICEINCOME","IDX2015","A","2018",85.3594710389522,
"ROU","HOUSECOST","PRICEINCOME","IDX2015","A","2019",76.457323187126,
"ROU","HOUSECOST","PRICEINCOME","IDX2015","A","2020",74.7470500079717,
"ROU","HOUSECOST","PRICEINCOME","IDX2015","A","2021",71.3145994194627,
"ROU","HOUSECOST","PRICEINCOME","IDX2015","A","2022",70.0669844263866,
"ROU","HOUSECOST","REAL","IDX2015","A","2009",159.322982299846,
"ROU","HOUSECOST","REAL","IDX2015","A","2010",134.670880774684,
"ROU","HOUSECOST","REAL","IDX2015","A","2011",113.468155885947,
"ROU","HOUSECOST","REAL","IDX2015","A","2012",103.410069362777,
"ROU","HOUSECOST","REAL","IDX2015","A","2013",101.655955508529,
"ROU","HOUSECOST","REAL","IDX2015","A","2014",98.3678693835522,
"ROU","HOUSECOST","REAL","IDX2015","A","2015",100,
"ROU","HOUSECOST","REAL","IDX2015","A","2016",105.218205455329,
"ROU","HOUSECOST","REAL","IDX2015","A","2017",108.706309482669,
"ROU","HOUSECOST","REAL","IDX2015","A","2018",110.52054360087,
"ROU","HOUSECOST","REAL","IDX2015","A","2019",108.464279994514,
"ROU","HOUSECOST","REAL","IDX2015","A","2020",110.950372627733,
"ROU","HOUSECOST","REAL","IDX2015","A","2021",110.773721689167,
"ROU","HOUSECOST","REAL","IDX2015","A","2022",103.920120560396,
"SAU","HOUSECOST","NOMINAL","IDX2015","A","2014",101.18900000051,
"SAU","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"SAU","HOUSECOST","NOMINAL","IDX2015","A","2016",95.0910000000002,
"SAU","HOUSECOST","NOMINAL","IDX2015","A","2017",88.9675000000002,
"SAU","HOUSECOST","NOMINAL","IDX2015","A","2018",86.4625000000002,
"SAU","HOUSECOST","NOMINAL","IDX2015","A","2019",83.5022500000002,
"SAU","HOUSECOST","NOMINAL","IDX2015","A","2020",84.8330000000002,
"SAU","HOUSECOST","NOMINAL","IDX2015","A","2021",85.7262500000002,
"SAU","HOUSECOST","NOMINAL","IDX2015","A","2022",87.5557500006176,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q1",75.5521219626942,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q2",79.5537976154068,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q3",81.6757007814791,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q4",83.5583796557977,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q1",87.0506967191329,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q2",89.3188806072528,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q3",93.0323401277736,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q4",98.0280825458408,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q1",106.938651151206,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q2",113.620832582255,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q3",121.378908471303,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q4",131.741607795235,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q1",141.012390495784,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q2",150.286861816306,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q3",153.647509435243,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q4",146.943238252667,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q1",130.96984678706,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q2",118.82616745185,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q3",112.245420421922,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q4",109.098565339168,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q1",107.491207356123,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q2",106.923793982038,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q3",104.981314091394,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q4",103.833684570444,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q1",102.321960607528,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q2",100.366392552198,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q3",99.2119243818316,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q4",97.9997224584425,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q1",98.4168361304422,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q2",98.5954400723999,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q3",98.3865567313649,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q4",96.8911670657929,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",96.1058245442306,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",96.2681648080945,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",95.492099290977,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",95.7939113566979,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",96.733768985353,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",96.6840248353169,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",97.2933005812439,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",98.4489055980862,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q1",98.8901529323657,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q2",99.4088727503484,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q3",99.3683489611598,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q4",102.332625356126,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q1",103.359883192045,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q2",105.979593689337,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q3",108.129608939789,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q4",110.610914178829,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q1",112.526163221002,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q2",115.22537971811,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q3",117.775189785107,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q4",119.653267275781,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q1",120.347101705502,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q2",124.063697306905,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q3",125.065292519139,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q4",126.343908468454,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q1",128.932449573578,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q2",130.511767944351,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q3",131.896955204295,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q4",134.328827277776,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q1",134.825799237643,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q2",134.51662414371,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q3",138.608637506861,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q4",141.698939111786,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q1",144.853185397304,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q2",146.834136326177,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q3",150.543892267626,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q4",155.098786008892,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q1",161.500211341958,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q2",168.325612373912,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q3",173.944156616882,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q4",175.900019677975,
"BGR","HOUSECOST","NOMINAL","IDX2015","Q","2023-Q1",176.802150977409,
